datetime,open,high,low,close,volume,spread
2024-01-01 00:00:00+00:00,1.100426755525726,1.1007626803555477,1.0999508852169424,1.1002681837169197,3494,0.5423461139987048
2024-01-01 01:00:00+00:00,1.0995236718069301,1.099851686322057,1.098535555839722,1.0993531552767812,2409,0.9449377610270062
2024-01-01 02:00:00+00:00,1.1001684130231433,1.1002184810026419,1.0989351305142712,1.100013362150159,3597,1.0469877875782183
2024-01-01 03:00:00+00:00,1.1009294099651732,1.1012151665251835,1.1001867628081217,1.100841380637879,3217,0.6467432332076525
2024-01-01 04:00:00+00:00,1.098981048022144,1.099731124903631,1.0983298675493294,1.0991244966502622,1709,0.8362858304273617
2024-01-01 05:00:00+00:00,1.0976838938156135,1.098516629392426,1.097481709382095,1.09798008692849,2198,1.4876474477564616
2024-01-01 06:00:00+00:00,1.0979810144155586,1.0987408435368586,1.0972400423753161,1.0980923856445033,4826,0.5162304563424714
2024-01-01 07:00:00+00:00,1.0977835420248536,1.098763296385116,1.0968068307606202,1.0978146099176562,4814,0.9525079315243841
2024-01-01 08:00:00+00:00,1.097833711963207,1.0981321782277118,1.0969954415172347,1.097799854371883,274,1.342654621718196
2024-01-01 09:00:00+00:00,1.0968349051188844,1.0971879519537908,1.0960171423340972,1.097050932746596,3556,0.8239012627192884
2024-01-01 10:00:00+00:00,1.0975926827599607,1.0979705503869803,1.0971316047130935,1.0978229997912934,2505,0.9797985027551533
2024-01-01 11:00:00+00:00,1.0986427243134966,1.0987488120439173,1.097825873818625,1.0985063146605774,106,1.47804574578798
2024-01-01 12:00:00+00:00,1.0982654775129514,1.0992382417778,1.098153300361227,1.098564344303845,3207,0.9748768364757039
2024-01-01 13:00:00+00:00,1.0996246646147019,1.1004652039008505,1.098743265872443,1.0995554687291187,214,0.630921312146499
2024-01-01 14:00:00+00:00,1.0997687420597755,1.1009546956566498,1.0989836842929355,1.0999667876056551,1662,0.5517214916663911
2024-01-01 15:00:00+00:00,1.0989030128162485,1.099949125017409,1.098461577771542,1.0992108929132582,3482,1.4454165724399486
2024-01-01 16:00:00+00:00,1.0994008510990358,1.100044105351531,1.0991946437843811,1.0995352086504864,4082,0.7658094132750657
2024-01-01 17:00:00+00:00,1.0989151828551835,1.0989547288185806,1.0980441751942787,1.0986920719350233,2121,1.004063906564551
2024-01-01 18:00:00+00:00,1.0994076376979336,1.0999716175347174,1.0986065002726482,1.0994644604104986,4062,0.5907017660899686
2024-01-01 19:00:00+00:00,1.0996720224341408,1.0998594075561938,1.0983811260235772,1.0994205478756274,4213,0.9236551205506051
2024-01-01 20:00:00+00:00,1.099067261698668,1.100228637102543,1.0989931154070072,1.0992579667131706,2292,1.430105519250124
2024-01-01 21:00:00+00:00,1.0988034720752868,1.0992504468344357,1.0984233817907132,1.0986593160023916,947,1.0024129936309385
2024-01-01 22:00:00+00:00,1.0996055561091547,1.100068220080051,1.0992156779698083,1.099734366779049,3330,1.471135151802328
2024-01-01 23:00:00+00:00,1.0993278617013682,1.099994190596354,1.099364152574948,1.0995984220765183,167,0.7588356372373997
2024-01-02 00:00:00+00:00,1.09943208028297,1.09946662778594,1.0981418357190844,1.0992216957472463,4476,1.0045452397039372
2024-01-02 01:00:00+00:00,1.0989827249781128,1.0999304724796335,1.0983825440049317,1.0989120810887796,2001,1.3595307918093251
2024-01-02 02:00:00+00:00,1.0992831058553243,1.0995399018569856,1.0987422347944855,1.0993801495404638,3824,0.9482523545537438
2024-01-02 03:00:00+00:00,1.0997546170327461,1.0998242905847937,1.099366880009394,1.0997016060880325,3706,0.7794873735701896
2024-01-02 04:00:00+00:00,1.1002794043497661,1.1003559484023717,1.0995101046922935,1.1000647722136203,2417,1.3554753634178818
2024-01-02 05:00:00+00:00,1.1007549205503646,1.1013571160537328,1.0993586975035594,1.1004439823653767,4861,0.889889468872609
2024-01-02 06:00:00+00:00,1.1023927848714854,1.1029605724188718,1.1017359504124933,1.1023310090139873,4001,1.0307232910602342
2024-01-02 07:00:00+00:00,1.1018740096106376,1.1027035574134498,1.1018537155528205,1.1019726641717622,4429,1.4765270664151458
2024-01-02 08:00:00+00:00,1.10147227759595,1.101985970930342,1.1011705882925875,1.101521174699074,560,0.6864832947558639
2024-01-02 09:00:00+00:00,1.1010313444335065,1.1009824191103725,1.0997248387770313,1.1008042977611077,2471,0.8014006367201857
2024-01-02 10:00:00+00:00,1.1013794718502148,1.1023056587822393,1.100256379201287,1.1013468896768726,4764,0.5310696000698399
2024-01-02 11:00:00+00:00,1.1024283836444035,1.1026426651296837,1.1020229850605916,1.1023420511115942,4082,0.8918377099100527
2024-01-02 12:00:00+00:00,1.1023908985311566,1.102384587891607,1.1015209915875,1.1022415684322098,2325,0.7001834305848595
2024-01-02 13:00:00+00:00,1.1013494475332624,1.1021788738761769,1.1013145797940822,1.1015009730321828,444,1.1800349354078914
2024-01-02 14:00:00+00:00,1.1009003972310707,1.100967270961999,1.1000925318030306,1.1007746790957327,1482,0.6813214587658524
2024-01-02 15:00:00+00:00,1.1013212269223025,1.1015528082373514,1.1011128040629161,1.101347753071706,2904,1.1748127524058698
2024-01-02 16:00:00+00:00,1.1017229767361052,1.102906829099222,1.1010806619989744,1.1020028128519046,3245,0.7634754281893177
2024-01-02 17:00:00+00:00,1.1024557822945742,1.103079802649393,1.1014392368909143,1.1024817629270676,4629,0.8552178341211998
2024-01-02 18:00:00+00:00,1.1018175811285302,1.1022446440450253,1.1016132078447183,1.1018949493007253,555,0.8488606520463975
2024-01-02 19:00:00+00:00,1.1023818174808944,1.1025556311251932,1.1015304528406338,1.1020996222184394,2042,1.2167517501636094
2024-01-02 20:00:00+00:00,1.1024153633414786,1.1030361208912813,1.101991061434882,1.1022025065293581,1433,0.9665092631383431
2024-01-02 21:00:00+00:00,1.1026593004204293,1.1025714278802345,1.1019486354268966,1.1023953546939154,4804,0.8612988988526831
2024-01-02 22:00:00+00:00,1.1029888705816522,1.1033901138029554,1.1029892012989337,1.103164149872281,913,1.35262271903945
2024-01-02 23:00:00+00:00,1.1031391121648182,1.1040837975683824,1.102988460039204,1.1033614975969672,1181,1.0719506256412026
2024-01-03 00:00:00+00:00,1.1041686146995886,1.1046743919013513,1.1028666825264881,1.1039609300359088,1559,0.7138308212779978
2024-01-03 01:00:00+00:00,1.104206573235788,1.1050972739022027,1.1038658946756998,1.104020615371209,617,1.4000912781436825
2024-01-03 02:00:00+00:00,1.104393136694193,1.1047586729285226,1.1033118880259107,1.1042759999258882,3252,0.8426502960336406
2024-01-03 03:00:00+00:00,1.104773458545475,1.1050090272764053,1.104646335536132,1.1048338339251091,2671,0.5389793775373204
2024-01-03 04:00:00+00:00,1.103466007610545,1.104190884817963,1.1029109021013133,1.103546652279702,2832,0.9946002239744529
2024-01-03 05:00:00+00:00,1.1031408472785293,1.10400863595158,1.1027052173026621,1.1032644706828603,4545,0.6239380544408778
2024-01-03 06:00:00+00:00,1.1025812724833666,1.103098242136353,1.1018144794533875,1.1028493924343719,2222,0.7384664437157425
2024-01-03 07:00:00+00:00,1.1024214222325632,1.1029445669515439,1.1019781701667322,1.1022858676186276,1625,1.247110872687411
2024-01-03 08:00:00+00:00,1.1019382904225188,1.1023496234462913,1.1017548460413409,1.102043265987501,1939,0.6307518133763186
2024-01-03 09:00:00+00:00,1.1033225088813334,1.104311221415592,1.1025082177914312,1.1033620464341352,4020,1.3069442243540357
2024-01-03 10:00:00+00:00,1.1027265009959466,1.1035370734065695,1.1017676319137961,1.1025980509077786,2689,1.4369072881309537
2024-01-03 11:00:00+00:00,1.1031827412774113,1.1039894922660032,1.102647771535835,1.1034524792560514,929,1.1065321004079447
2024-01-03 12:00:00+00:00,1.1022353639390188,1.103036890123035,1.1018317964510254,1.1019679053606948,3480,1.2103591920228292
2024-01-03 13:00:00+00:00,1.1015325854112739,1.1027543372650581,1.1013048001425851,1.1016727188598525,3753,1.2135866099074173
2024-01-03 14:00:00+00:00,1.1016655237229427,1.1020545201503285,1.1008731179926636,1.101816168687799,1324,1.492807957270445
2024-01-03 15:00:00+00:00,1.1020583203814558,1.1028080593310094,1.101626672795003,1.1023330172681078,2829,0.8415382622016229
2024-01-03 16:00:00+00:00,1.1029481063751827,1.103666616339258,1.102252329092521,1.1029604025697546,2861,0.6628565512427025
2024-01-03 17:00:00+00:00,1.1037787702740858,1.1038552842322051,1.103256350804002,1.1036606492304804,957,1.0191672349143215
2024-01-03 18:00:00+00:00,1.1031358247136032,1.1038431117598988,1.1029841011508732,1.1033527928636582,144,1.0332498098317082
2024-01-03 19:00:00+00:00,1.1027655453485228,1.1033143056359875,1.1018948661639822,1.1029447586170789,3618,0.6779124882961445
2024-01-03 20:00:00+00:00,1.1037018494797877,1.104758130502004,1.1028687857810995,1.1037020584863584,3115,1.1131094189941395
2024-01-03 21:00:00+00:00,1.103355803332364,1.104052289087499,1.103296802843133,1.103533157029584,3597,0.514124733476824
2024-01-03 22:00:00+00:00,1.1025610591950141,1.1032744592198354,1.1013669193658546,1.1024075217856582,1948,1.4276684024542217
2024-01-03 23:00:00+00:00,1.1013493494268027,1.1019019686132219,1.1007210737052757,1.1014084992466284,2625,0.7645742778212616
2024-01-04 00:00:00+00:00,1.1003574908339309,1.100839267914389,1.100158374866657,1.1005986430828203,4910,0.5395602083901918
2024-01-04 01:00:00+00:00,1.101156713116451,1.1020018985265643,1.1005328275377637,1.1010364696973707,1204,0.608249441474857
2024-01-04 02:00:00+00:00,1.1011727980682848,1.1012724589651102,1.100332904348156,1.1011619295884318,3298,0.7402489482796417
2024-01-04 03:00:00+00:00,1.1014721978549675,1.1019360142017192,1.1012870800792631,1.1017703665675598,748,0.7739061686060452
2024-01-04 04:00:00+00:00,1.101196774263524,1.1018651805271333,1.1007100207284326,1.1013938434756037,421,0.5328099994977287
2024-01-04 05:00:00+00:00,1.10127774216816,1.1023246747236348,1.100719015566277,1.1015335440464094,4790,0.7793548121937292
2024-01-04 06:00:00+00:00,1.102160849558017,1.1025341060122484,1.1017809727044259,1.102084969064408,736,0.6929417364934821
2024-01-04 07:00:00+00:00,1.101484028522994,1.1019882009470878,1.1007657414837564,1.1018122618728838,3313,0.8786209274345186
2024-01-04 08:00:00+00:00,1.1024447283243837,1.1026404766235447,1.1017514173342517,1.1022149598915247,2619,0.8851677373559692
2024-01-04 09:00:00+00:00,1.1016190397036643,1.101984500563461,1.1011054867395447,1.1016314466625101,4065,0.8390077406028791
2024-01-04 10:00:00+00:00,1.1013252277737637,1.1014270350483333,1.1005090470070427,1.1013115318959072,2778,0.827923883530704
2024-01-04 11:00:00+00:00,1.1007781134966377,1.1016152742007832,1.1002619242591953,1.1009752533707657,3515,0.5897312777412512
2024-01-04 12:00:00+00:00,1.0996528164169272,1.1001479487089167,1.0993768049595778,1.099922485142418,4481,0.5252049471261622
2024-01-04 13:00:00+00:00,1.1001984735294355,1.1007458214790466,1.0995975891822163,1.1003510742064389,4164,0.7021143001564666
2024-01-04 14:00:00+00:00,1.0998542518910677,1.1006826818021203,1.0989342024879374,1.099937945885232,3637,1.2566494274166153
2024-01-04 15:00:00+00:00,1.0999968346551758,1.1007767662484857,1.0990467012460445,1.0999489401444087,896,1.490809765551122
2024-01-04 16:00:00+00:00,1.100365241516343,1.100743005422119,1.0994457292953446,1.1003720589267227,930,1.428526175057329
2024-01-04 17:00:00+00:00,1.1007590670110283,1.101201414454981,1.1003991306794296,1.1007652094877693,2535,1.0042193555377685
2024-01-04 18:00:00+00:00,1.1016682573768772,1.1017061872536171,1.100825457173338,1.1013513116904958,3328,1.0318238557779342
2024-01-04 19:00:00+00:00,1.1012625288726343,1.1023230766059409,1.1006055037158526,1.1012645414147484,3368,0.8145815690358426
2024-01-04 20:00:00+00:00,1.1006565426407862,1.1011905304052116,1.100737800273038,1.100891673814806,3954,1.2739394386376564
2024-01-04 21:00:00+00:00,1.100683243167428,1.1011130335352977,1.0999487216334312,1.1008214671618186,606,1.2647566879326486
2024-01-04 22:00:00+00:00,1.0991414564935376,1.0998867593069659,1.0989065371771694,1.0993365064636844,949,1.3442723575824447
2024-01-04 23:00:00+00:00,1.098136704744679,1.0983614420117493,1.0976754676968368,1.0980645520142898,834,1.3955045771968844
2024-01-05 00:00:00+00:00,1.096884170401732,1.0971676338400063,1.0965375721598922,1.0969032389041788,2751,0.9343492482252957
2024-01-05 01:00:00+00:00,1.0963352704473557,1.0962326621519494,1.0956393458507012,1.09602848127014,3206,1.2668755681071975
2024-01-05 02:00:00+00:00,1.096456035644602,1.0971203897081472,1.0959358974253168,1.0963790684802972,666,1.3063987287958785
2024-01-05 03:00:00+00:00,1.0956019750772372,1.096298245362331,1.09487922579279,1.0955851574363467,4356,0.8084596224977502
2024-01-05 04:00:00+00:00,1.0954146251665482,1.0960041695354954,1.0945689978648458,1.09525376014265,1586,1.4292422440061499
2024-01-05 05:00:00+00:00,1.0967011060930303,1.0972654354375706,1.0960307759675831,1.0963927397006479,3336,0.5943415026396555
2024-01-05 06:00:00+00:00,1.0959550784959289,1.0965118512018581,1.095767060187423,1.0960803000421293,3782,1.494269179163283
2024-01-05 07:00:00+00:00,1.0967699065061818,1.0977433988622278,1.0958018586221923,1.0967271918889434,277,1.2700907181588694
2024-01-05 08:00:00+00:00,1.095963803984495,1.0967411219922183,1.0957073131121295,1.0959083586007068,4337,0.5932709053243272
2024-01-05 09:00:00+00:00,1.0958926287586952,1.0966314013852667,1.0951129649531972,1.0957282608111822,4855,1.1562296481050005
2024-01-05 10:00:00+00:00,1.094870952173788,1.0957157345647728,1.0942733508750675,1.0948958043808728,4797,0.5341794109282602
2024-01-05 11:00:00+00:00,1.0946395814251806,1.0950614684568871,1.0939238154926034,1.0945988799356963,783,1.2701869494441829
2024-01-05 12:00:00+00:00,1.095352065030842,1.095723514940795,1.0943523589173352,1.095334967601007,2024,1.2992229216590552
2024-01-05 13:00:00+00:00,1.0937693420011563,1.094347742357366,1.093098829146978,1.0938224173374604,1239,1.1024102530914477
2024-01-05 14:00:00+00:00,1.0945267377801924,1.0944076033097763,1.0931343916316048,1.094202629258798,2308,1.3568603919165705
2024-01-05 15:00:00+00:00,1.0941430417178628,1.094964692472405,1.0934430563448627,1.094410753786527,4877,0.5978832802148597
2024-01-05 16:00:00+00:00,1.094172192215796,1.094042543551536,1.0935698809155947,1.0938906821158416,3839,0.7759238420408132
2024-01-05 17:00:00+00:00,1.0926581229735526,1.0927390933443248,1.0922795170125368,1.0926259504367886,3878,0.9141775215926705
2024-01-05 18:00:00+00:00,1.0928808509777432,1.093714324394299,1.0922406739979098,1.0926890007134216,2167,0.5424579528280983
2024-01-05 19:00:00+00:00,1.0922106566072018,1.0930130852960287,1.0917321593332916,1.0922262420439561,4689,0.9482160875711662
2024-01-05 20:00:00+00:00,1.0925736188947799,1.0930912123715775,1.091776628662508,1.092429569018262,4608,0.765213456112566
2024-01-05 21:00:00+00:00,1.0922126935578316,1.0928932844171655,1.0921108145582272,1.0924486667291249,4052,0.892735012101753
2024-01-05 22:00:00+00:00,1.0939174730521355,1.0945205123798343,1.0935211771242104,1.0938494530087777,4090,0.9251026319923065
2024-01-05 23:00:00+00:00,1.093548968666371,1.0946269384983964,1.0931552608538753,1.0936400178434629,3293,1.379411733487685
2024-01-06 00:00:00+00:00,1.092909560335109,1.0934957851526645,1.091974724748558,1.0927449140951735,567,0.7703409705276391
2024-01-06 01:00:00+00:00,1.0932167924508462,1.0936035457409436,1.0921155089456744,1.092901647364943,1494,1.393743128716272
2024-01-06 02:00:00+00:00,1.0931568729448724,1.0936560635920358,1.0920244140544717,1.0930940120829487,3867,0.9259709648128492
2024-01-06 03:00:00+00:00,1.0942592784237846,1.0947331240978297,1.0939744561984874,1.0942832343560671,1701,0.827807720693986
2024-01-06 04:00:00+00:00,1.0950411350863722,1.0958124859999223,1.0945178879145063,1.095014557211423,944,1.002512049335146
2024-01-06 05:00:00+00:00,1.0950235908993606,1.0964038033872483,1.094266718549294,1.0953272250459924,4741,0.9177432863628396
2024-01-06 06:00:00+00:00,1.096474119085025,1.0971390875384546,1.0958195476636226,1.0966102122552253,2492,0.7573723130551461
2024-01-06 07:00:00+00:00,1.0952419963025652,1.0960640956748051,1.094874270287189,1.0955678202323809,4317,1.002679324796067
2024-01-06 08:00:00+00:00,1.095141897153157,1.0955386600867294,1.0943659253106333,1.0950072507409137,1492,0.6518017330788313
2024-01-06 09:00:00+00:00,1.0940060970605936,1.09472435079467,1.0940120851849446,1.0941958656026847,1861,0.8519299430229661
2024-01-06 10:00:00+00:00,1.0938182324475527,1.094939321256007,1.0928658116897203,1.0938546961819358,1782,1.0657902193740907
2024-01-06 11:00:00+00:00,1.0925773746445417,1.093454944269034,1.0919262657854987,1.092650643658476,1929,0.9134082443898586
2024-01-06 12:00:00+00:00,1.0928873006335786,1.093668700137368,1.0925342074029913,1.0932059832089895,2244,1.3239123610507963
2024-01-06 13:00:00+00:00,1.0929106664555517,1.0934864042840862,1.0923716390269795,1.0930116523377351,1558,0.7567217615351662
2024-01-06 14:00:00+00:00,1.0914650826008672,1.0922587756803992,1.091232072557605,1.0917263219402664,4089,1.46977157883101
2024-01-06 15:00:00+00:00,1.090691940242861,1.0909848210029276,1.090480592144918,1.0908396946331236,1698,1.2847220208513512
2024-01-06 16:00:00+00:00,1.0913572620062655,1.0917407517161422,1.090262484599967,1.0911133236259731,2263,1.467593025997472
2024-01-06 17:00:00+00:00,1.0917145179118954,1.0927516584457007,1.091235245337683,1.0918451617998537,4317,1.3381365548303041
2024-01-06 18:00:00+00:00,1.0936009437047958,1.094350163062148,1.0934478888844748,1.0935906523094354,2242,0.6421039258516427
2024-01-06 19:00:00+00:00,1.0958674466346932,1.0964482462263436,1.0956395516738056,1.0961428840986227,151,1.0264600906350139
2024-01-06 20:00:00+00:00,1.0963044783541134,1.0973344612889326,1.095480297466687,1.0965063459052053,102,0.6699785211957857
2024-01-06 21:00:00+00:00,1.0958988967353303,1.096457665394895,1.095160409661303,1.0956386615307203,2236,1.3182273526272574
2024-01-06 22:00:00+00:00,1.0940117400527356,1.0941393117410554,1.093255331088365,1.0937714924730484,3277,1.084162149183296
2024-01-06 23:00:00+00:00,1.094288278520554,1.0947284558907338,1.0932820137534212,1.0940057696922076,4719,0.7634493143569058
2024-01-07 00:00:00+00:00,1.0932989424076465,1.0940049931560312,1.0923963617552042,1.0932945112028278,740,1.4295989720071713
2024-01-07 01:00:00+00:00,1.0932061978994083,1.0938666255823224,1.0921644683131577,1.0929312853033815,2758,0.6151860533142607
2024-01-07 02:00:00+00:00,1.0922496252993468,1.0926392525386195,1.0914512559722522,1.0923962325226495,1515,1.063862403471314
2024-01-07 03:00:00+00:00,1.0922388859792302,1.0925739624135113,1.0920519342684,1.0922731999044122,2307,1.2210405546667253
2024-01-07 04:00:00+00:00,1.092984755777788,1.0937925289004795,1.0921860576526232,1.0932050705003646,2268,0.5588485373324318
2024-01-07 05:00:00+00:00,1.0934868833253737,1.0934952015917796,1.0923436273378886,1.0933424281611104,1630,1.0978560332062037
2024-01-07 06:00:00+00:00,1.0931911283414282,1.0937218997719793,1.0925835812062659,1.0932036832068748,189,1.3159012154630942
2024-01-07 07:00:00+00:00,1.0925490096970847,1.0931824170495232,1.0915749196855473,1.0922983139206124,462,0.5675273144180534
2024-01-07 08:00:00+00:00,1.0905841632547246,1.0910909753794438,1.0905178778006666,1.0908358910917029,2659,1.0122429711066272
2024-01-07 09:00:00+00:00,1.0906242149498602,1.0909720091849204,1.0898629444085366,1.0904115879367755,1199,0.75855717814874
2024-01-07 10:00:00+00:00,1.090624814944987,1.0914449977857614,1.0900567178600358,1.090364672852755,1702,1.1629244515369208
2024-01-07 11:00:00+00:00,1.0921011491417965,1.0925142816418574,1.0917771269401069,1.0919079145902708,543,0.6186773670788449
2024-01-07 12:00:00+00:00,1.0918210718833437,1.0926206833122265,1.0909484658645177,1.0920217187453332,343,1.437051430670507
2024-01-07 13:00:00+00:00,1.0931390732255553,1.093539507890643,1.0925164119956963,1.0928805946335274,720,1.3947285817147317
